labels,clean_text_stemmed,emoji_count,has_emoji
0,علش يكي عفا يمي سدس جيب خبر,0,0
1,وحش وحش حفص فصح,2,1
0,روك ذلل تشر لفم عاهير,0,0
0,فكر عدو نقص عقل دين حرف تسع خلل هدم اسر روج مرد علي سلط شرع ، كرث انه كانت سمي قدم طرح وضو نحل كخيار طبع,0,0
1,عزن راع حظر قوي عزم امر ابن ليك راع حسم,0,0
1,سيد رءس ، خذ خذ طلب ميز حسب ،و هوم خدم بلد قرب قت تحا,0,0
0,انت شوه انت وتر مبغناش بقو شفو ينض داك رويجل يعر علي درع خدم علي بنت حلل ماش يالتديوتيت,0,0
1,فيش احل بنت طبع,0,0
0,حسب الل نعم وكل فيه عيب علك,0,0
0,قسم بلل ان وجه وجه جرر ملع ولد,0,0
0,حق قات لعن الل,0,0
1,طبك طوب طلط تزج ثني ديل خلي تفد لعد,0,0
0,خلك نفس يبن دين كلب,0,0
1,ان، شعب نس، تضم فخم رءس جمهور يه، قيس سعد علي ان نقف جانبه، عصب خير جمع ندر راءهم، وخص خرج علي ان عتمد علي نفس فقط,5,1
1,نعم بنت سعد جمل بنت علم كرم لعز خلق جمل,0,0
0,ابد بدع دهم شعب نيم غبي سمع نفذ ابد بدع دهم نظل وري غنم,0,0
0,نشر كذب تجب علم قمم ؟ قان زوج راه رجل حقق نثل منع وغد نشر فتن تفو علي ربك,0,0
1,تحه سيد رءس وظف دول حرر يهم ضمر وطن خضراء,0,0
0,ولل قزز عقل وهذا سلب,0,0
1,فده جهج يرح,0,0
1,انا صدق كلم حرم رايك، لنك عم تحك بوع خبر كنت بقص ين، بقو ردت جرب نقل يسر انسانيه، طنيه، حبه,0,0
0,جيبش لين كرغل,0,0
0,امن جيش بسل علي احن اما حدد ارض قسم علي حمي ذود حرم باح علي قدم عين ساك نعم,0,0
0,فرض حمد سعد ده ميظهرش خلص علي لفز سفز,0,0
0,علي لعن الل كلب اخو سلم عبد ال سلل حوث,0,0
0,بكل روح ريض بلا تجي فهم تقل نتي بكم خدم ديل بحث بنت كيجيب غا مرض خصص كانت خره فهم بزف,0,0
0,كول را انت ويا جمع شمل برو فلو,0,0
0,شعب بنا يقل لك، سد بوز عمل فرس ابن كلب,0,0
0,لعن الل قدر لعن اعن,0,0
1,جدع,2,1
1,شعب فخم تهل كثر وقت نخب تصر غني كرس بلد فخم طلع جلس نوب شكل يلق جلس طلب درس,0,0
1,الل یعطی لڪ اجر جهد مره حول حاج سنی فی سود غزه وفی غنس حبیب انت فی قلب ناس کلم,0,0
1,عنجد عطي صور حقق بنن جمل طبع خلب انا عيش بلب عشق لبن,0,0
0,مسلسلاته سسا كله ثقل دم مثل خيس خرج خيس,0,0
0,مقرفه، هيد هبل,0,0
1,لكه قمر ربي سلم شر يرب علم,0,0
1,حله انت اغن عنجد طرب رءع,3,1
0,ناس شاق جلد,0,0
1,الل خطب عظم طفل شجع ومل,0,0
0,انت شطه خوج تخت ركب خشم وتس زول نفع وجر ورا طمع شخص قصد كرم سيد شعب,0,0
0,ان شاء الل قطع رجل وتع عين انت ويل يصر,0,0
1,ولل الب دي تقل كلم لفل,0,0
1,برك الل ادب جمل خلق جمل مثل يمن غلي علي قلب يمن تخر,1,1
1,مره فلسطينيه بلف رجل الل يبر يكم نصر,0,0
1,الل يعز سند حمد بن سلم ، بنت سعد هام,0,0
1,ترض يمت فرح وتد دعه كيم هذي يود تكف دهر ربح فدن وخر الل يرض علي وعل ولد,2,1
0,بده نمر فتر ملء سخف يعه بيخ وقح اكن توقع تكون سخف فهه سفل بيخ يعه ندل حقر لهالدرجه تخط حدد جوز معايير بحل شهد ارخ بشر,0,0
1,ولل انت بطل ولي يعد جبن نقص,0,0
0,شو الك عند فتن شو خص ابك انت ؟,0,0
0,شلتو كملو عرف حررو جزر دمج فشل,1,1
1,حره راه بكل نسء علم جبناء,0,0
0,ناش حفر لاك نتا حفر ناش عرف وصل عيب قصد حشموش قاع هدلتو بين ربح,0,0
0,اذا كانت حكم قبل علي شكل دول علم رءس كلف جيب صحب تسل فضل قرر قان استثناءي يشب لبن عطء صلح استثناءيه حكم حسن ديب قيم نخب نيب لحل جلس نوب,0,0
1,كلم خرج الا قلب ءمن طهر حبه لخا سان اذا خون وطن,2,1
1,جمل فوف خمس موه,0,0
1,ماشاءالله برك رحم الل يبر,0,0
0,حتي احن عرف عهر عندو ملي خمج جاش فرغ ديم تلق عند جذر سبب سبب اهل,0,0
0,لغه كلب,1,1
1,عرف شلن نرح كله نشف وجه حسن,3,1
0,بغ بغ بغ بغ كذب ابن تعه تفه بغ بغ بغ بغ بغ بغ بغ بغ بغ بغ بغ بغ,0,0
1,خصر رجل رجل رجل حطه وين تحب رجوليتو صلح,0,0
0,تفه كيلو نفس كيل جعو قلتلي؟ عذر هه,0,0
1,لحل لقو بلل علي عظم ربي صلح حلك يهد وين ولي امر ربي لهم اهد عبد فرج علي بلد,0,0
1,تحا عمي تبن شعب كمل يبغ جزءر صبح فضل دول علم جال,0,0
1,رسل الل عز وجل بان امل الب الل وليس سيف,0,0
1,الل وفق سير ورك بدع دعع وليس خيل عرف بلي نتي وضح كثر جوج كنتم نكن بحل وان شاء الل وفق سير فنه ولل ولي وفق,3,1
1,خفي اعظمتخيل ان راس جبل جليدباقي بلو جرءم فسد نحي حيه ،شعب لبن سحق ان يعش فضل كرم عيش يلق,3,1
0,اوط هيه الم الا وطن سور خله مرت اب,0,0
0,حسب الل نعم وكل عدم يهو عدم هذم مافيهمش ذره سان,0,0
0,شو بدك ولل انك كرنيب وحه,0,0
1,كلن فدء وطن رضع ولء نمء رضع سيد لهم حفظ وطن قءد,0,0
0,يمن تطرف سبن هدي سبع كهدر علي دجج مرض جهم ردو غرب حله عمل هدا مول قطر اير اسراءيلي كرغول حزب وكس كبل غرب غيرم خدم حرض شوه وقع قطر راءيل انجليزيه باش وصل سبع بدت لحض بدو جرا كمت دجح هدا برح,0,0
1,جمل رءع همس حرف دام نبض قلب سلم بنن وحس بين,0,0
1,ثقه طلق جهز امن,0,0
1,افي حدا برم وبر ووم حقق كلن يلي لحق شوي تعب ريض ، اخر ركض الو خط نهي جءز ، عمل يلي علي منتامل انو بكر يكون احس,1,1
0,افش قسم وين قسم لعن الل علي خون خون,0,0
0,لنه احن سقط,0,0
0,عند جمع غبء حقد نتج حمد شلف,0,0
0,شطر هيم نسخ لصق اكد حقق يلع ربط لكر وفل,0,0
1,كفو بنت,0,0
0,عصب علش كمل سقط خرب فشل بيع,0,0
1,نشر صور انس حرم صور شخص يجب ان نشر,0,0
0,تبا لخن اوط عملاء درهم دينار,0,0
1,برك رحم جمل نحت نحت,0,0
0,رڨب دام طرح غنانيش حكمو قومش ليه قيم لخر اي ميد تلق وجد حبو ركو رڨب باي طرق كانت وقع عيشو رڨب رهي ميه او ميه كلهم هضو كلب دم عرقلو رڨب باي طرق عرفو كلب كلب حشا بين شكن ركو وسم زيت غله خضر بكل واع عرف وحد لقش رجل وقف حدهم هكا علش مرب خرب رڨب نقط رجع سطر,0,0
0,يوم يوم نور هيه ويل تبع,1,1
0,عهر لوم عصب علي وجك لمن,0,0
1,لان ولد حلل ملك شرف ابن ملك جدر ابو وجن وحد شك,0,0
1,يجن تحف تضر جزء ثني حمد سلم بدع وبق مثل كلهم بدع,0,0
1,عيد برك جيد لكل حرر حرءر جيد ثور ال 11 ، ثور شبب شعب سلم ، ثور حرر واستعاده وطن,0,0
0,قطع عمر قرف وقح قال شهد قال عنجد عيش سلسل بطل هرب ابو رقب,0,0
1,حرف وخا يكون رطقيز حنا وهم هوا فنن صرع اغن,0,0
1,لهم حفظ حشد قدس جيش قوت امن بحق حمد وال حمد طيب طهر,1,1
1,سلل مجد فخر وعز سفر لدل عظم لدي دول كبر يبن وطن ياسعوديه,0,0
1,صدق ،لب فرح ذوق رفع الل يدم حبه سلم فرح,0,0
0,زق,0,0
1,الل يحم سور وهل كان,0,0
0,اي رقب حدث فيش ربه بجن طلب عير فلت,0,0
0,امن حيت ذول هتم نفس ومل شغل متي نصم ومت فطر,0,0
0,الل ركل فاي حلب صرع نور قرباط,1,1
1,لله رحم امي ظهر حقن,0,0
1,الم افي اي حد يشب قدر اي احد يشب بيه ربي حفظ يطل عمر,0,0
0,حسب الل نعم وكل علي سفل ولل شله مال رسر,0,0
1,شكر امن شكر رجل ونس,0,0
1,ليش هيج لين توك توك,0,0
1,يمه فده نسو عدل,0,0
0,شعر حمر,0,0
1,انا احب لهج عرق هوه اخو يمن,0,0
1,مادريش علي صحب علق اخت بنت بلد حنن تخلق ترب ثقف تحا بنت بلد صله قلد جزءر فخر,5,1
1,تام لزم لمذ يتر خير وطن بان حدد شرك يءم لدي حتي نظم نفس شرك قدبم خدم فضل,0,0
1,فده حلو تهل,0,0
1,صبر بين قلبو بيض الل يشف ليه ختو عوضو علي كاع دكش لدز منو,1,1
1,بن برك فضل رءس زرء مر علي يمن,0,0
0,وحد قلت كنحس بلي علم كيحاول يغط علي فضح كاف بفض شمل هه بنت قحب راه بزف علي زلج هدي ندم غرق كين رزقو مشا ندم قحبامو قلق قلك عقب ،,0,0
1,لسط حبب قدس عرب حره حره غزه عزه كرم وحر حره,4,1
0,صحا زكك بغت خير مني ايا هدل نيك امك,0,0
1,امت علج انا,2,1
1,للا ولل ربي رحمو هذك خوت نحك علي شبع علي بلد برك,0,0
0,اكل تبن كذبو الا علا مات,0,0
1,كلم ريع جمل جهر انس روع كلم دهب كلم صحح ميه ميه,0,0
1,وكع بنس عبد ناس جن الل خلق,0,0
0,علش نص ليل يجي هلل فالكوزينه نتي فزو جمع خري تاع,0,0
1,غرب شلن هيج هدء,0,0
0,وزر فشل تصل فشل,0,0
1,بلد جمل ارخ ثقف ميز كرم اهل يظل لبن وحه جمل رقي حدث,0,0
1,سيد اجد قدش نحب,4,1
1,نتم ان حمل لغد معه خير نن، وان يتم نخب رءس جدد يكون علي قدر سءل تحد يجه وطن نمل ان يكون خير قءد جيش بدي طرق خلص لبن ، وفق دءم,2,1
1,كفو يبن ونت داي قمه وكل شجع,0,0
0,عنا هيدول شراميط طلعو بشرفوكوبشرفو خوت وهل رفو دبلوماسي,1,1
1,غفر الل يرب ماعنديش مانقول ربي ستر,2,1
1,حكك صح ولل مو حله هالتصرف بنت الل يهد,0,0
1,خوك صغر ورد شاء الل يعش,4,1
1,اميرهماشاء الل برك رحم الل خلق ايه شاء الل,0,0
1,الل يبر عمر سيد,0,0
0,يثر قرر قدم,0,0
1,قل خير او اصم حيت الل تا عيب ضجه درتو علي بنت تاه را غي انس عند شعر وسط را مكيضحكوش بتت باش عير كءن نتا بحل حلو اسد ملي معجباتكش خلق لين وحد تكون فتن جمل؟ كتعرف غي هضر تعب خلق الل,0,0
1,وات حجب عزيزه، ان شاء الل ربي يزن ورد,1,1
1,رغم ماتقول عنه رغم ماتفعل سبق احب رقع جغراف صغر حقق بذن الل مني ونس بلد جمل قوي عهد ان نضل نهي ارد موت شهد فقط لجل غلف تبت علم,0,0
0,يبن حرم قود شرد يمه علم عرف حقف حمس صنع راءيل خرا فمك,0,0
1,همكو طلعو سطح رجو نتو وعب طقه لون ريح,0,0
0,هدي شفت كتشطح كتردح بدو علش خرج,0,0
0,للا كلم ده قلو لمن ركب امك وخل كانت وقف نيه دور,0,0
0,فيش شفي جان مصر ؟ حجز كان علي حسب,0,0
1,سمو خوه خوه كرهو عدو,1,1
0,راءكل خين دول ءمر عبر تحد وجه قببح بدل صهي,0,0
0,ودء يبق عدد ضءل نسب عدد هول ونس رحل طلب شعب,0,0
0,مثل دور شحد لان فعل شحد حقق,2,1
1,شو بحب كلم وعد لحق ضرر خلص نفس لحظ نفس اليوم صحت جسد وخص نفس اهم دخل,4,1
0,اي كان يحل ذنب اير عقل رهب وحر نضو قيد يرن رهب,0,0
1,كتوفر لون فضي,0,0
0,عقل علي هضر مزيان،هادشي كدر غيخرج فك وفتريكتك عند داك سعه تب تبك شمت,0,0
0,تو قتو ؟ تفه علي كيف حسب الل نعم وكل,0,0
1,نعم شلل انت رءس جوزيف عون تكن نعم علي هلط قصر ولي علي ابي شعر كلم جمل رحل بدا شغل وقف وبالتوفيق شلل,1,1
1,رجل انت مش مثل شعب انت وظف حكم رتب متز شو بهم بغر,0,0
0,كثر نحط ديث عهر,0,0
1,حفظ الل ورع سر علي برك الل شعب خلف,0,0
1,الل يحم جيش عرب ورد غلي,0,0
1,احس صرح كوس مره هالقرار,0,0
1,سلم علي سلسل ارد قدم جمل كان مثل بلد ثني ييج مثل سلسل ارد حتي شهر عرف,0,0
0,خنزير شكل فعل,0,0
0,موت بغظ اجر بلا شرف,0,0
0,هوي قمل قنيطط انت كنت اسك صفه ذتو فدت منو دير تفد خام ككم غبء,0,0
0,خرب هيك شعب صري,0,0
1,عظم ابن عظم ابن عظم,0,0
0,تفه حقر,0,0
0,كلي ترب قطو تاج رسك اوك,0,0
0,قحب شمط,0,0
1,كفو بنت,0,0
0,ربي يطل عمر تبن كوميد خرط,18,1
0,مرء حقر ديم حوس علي شيكور باش سلك يخد,0,0
1,الل يحم,0,0
1,عءل كله وطن سيد كرامه، ال رحل كرم هلق صرت دام عون سيد ي،و لول مره الس زلف اجا مين يعب هالمركز فهم ذوق شيك جمل الل يخد بيد انت فخم رءس استثناءي،بهلظروف صعب الل يحم لبن,0,0
