labels,clean_text,emoji_count,has_emoji
0,شاطرين بالجعجعه كتيرين حكي قرفتونا,0,0
0,الفسويه المتبرجه المتعريه ليست زوجه صالحه وماتصلح معفنه خسيسه,0,0
0,انا مابعرف كيف هالخدامه عايشه معك مجرد انك تصطبحي فيها فيلم رعب,1,1
1,كل الاحترام والتقدير يا القاءد عاش الرءيس محمود عباس ابومازن هو والزعيم والقاءد,0,0
0,سياسه قذره اصحو يا مسلمين هذا كله مضيعه للوقت لتشتيت افكاركم عن الحق,0,0
1,بالتوفيق,0,0
1,عاشت المملكه المغربيه الشريفه من طنجه الي الكويره ونصر الله مغربنا علي اعداءه,0,0
1,والله ماحد خايف عالبلد متلك رجل حر ابن حر كل الدعم ويجب علي حكومتنا الرشيده تصدر بيان بالاعتراض علي قرارات الكنيست وعلي كل مسءول شريف ان يتصدر لهذه القرارات المجحفه بحق سياده الاردن علي اراضيها حمي الله الاردن قياده وارض وشعب من كل معتدي,0,0
1,جيش واحد شعب واحد برهان فوق,0,0
0,يسقط وزير الكهرباء,6,1
0,الصوره فساد في نفسها ناهيك عن مابداخلها,0,0
0,محلوق الشنب لازم يادخلو ابوهم السجوان,3,1
0,العريضه ضرييها فكرك هه,0,0
0,من تدعي انهم اشرف انهم هم بالفعل اسوا العملاء الخونه,0,0
0,سوالف قديمه تعيدون وتسقلون بهدام واولاده مجرمين,0,0
0,باذن الله في الدرك الاسفل في نار جهنم وبءس المصير,0,0
1,يسعدك يا هيما ماقصرت بحق الفلسطينيات ومني ومن كل فلسطينيه حره بنوجهلك شكر واحترام لتقديرك لجهودنا الجباره ونسيت تحكي عنها اهم نقطه انها امراه مرابطه في فلسطين وهاد الي يميزها عن باقي الدول,0,0
1,صح الله لسانيك وبدنيك يا استاذه مها كلام جميل كلك ذءءق,0,0
0,نجحت اه في ازلال الشعب وسلخ جلده كمان يعني المواطن لاهيترحم حي ولا ميت,0,0
0,مو بالاول ليكون لكلامك قيمه مين عاد شاف فرنسا,0,0
0,الله لايردها كي هي كي بنت عمتها,0,0
0,هذا مشي رءيس حزب سياسيهذا طبال مرتزقلكنه صامط,0,0
0,بجد والله انتي ميه الميه في الططبيل,0,0
1,انتي جميله وطيبه و بجد يارب يرزقك الحجاب الحجاب رضا من ربنا عليكي و توفيق ف حياتك,3,1
1,مااحلي زينها قداش متربيه ورده وعاءلتها,4,1
1,ربنا يحفظك شايل هم العالم كله هيلاقيها منين ولا منين بجد,0,0
1,تستاهلي وسام ملكي الله اوفقك لكل خير نتمني نتلقاك مباشره ان شاء الله انت مفخره المغرب,0,0
1,الف الف مبروك لبنت الوطن,0,0
1,اكثر ليبيه عندها عزه نفس وكرامه,1,1
0,شو دخل عرضك فيها يجيبو خبرك الهي,0,0
1,كانت حلوه واليوم بسبب الي صارلاءهلها اصبحت كلها هموم واحزان ربي يجبرالخاطرويعوض خير,0,0
0,معنديش خوات هديكا اختك نحصل منها قيم رضاعه يبغل وحطيت يدي بين رجليه لقيته مبزععهه قتله تحبي عنف قتلي نموت فزكمه,4,1
0,منتهي الاصتعبات والبكاسه والاستهتار,0,0
0,يجعلها لا تكون سعيده خلصت مواضيع الارض نشوف سعاده عصايه القشاطه,0,0
1,كلش خوش حلقه,0,0
1,نحن نثق بقيادتنا وشعبنا,0,0
1,طبعا المراه هي نصف المجتمع بل هي كل المجتمع وهي المعول عليها بناء النشا الصالح المفيد لمجتمعه وكما قال الشاعر الام مدرسه اذا اعددتها اعددت شعبا طيب الاعراق والمءتمر هينجح ونكيد الاعادي هه,0,0
0,قليله ادب انت ماتسويش تتعراي من امك وابوك ماتحشميش حتي ولو كانو فقراء ماهوش عيب الفقر عمره ولاكان عيب ولاحرام نكراه الخير وغدوه راجلك يولي فقير تسما تسمحي فيه ثاني لازم علي هذ الرجل مايديش وحده كيفك انانيه ومتكبره ودعوه الشر والله غير تلحقك كي تكبري عدوه الله,0,0
1,الله اكبر ، لحمي يشوك وجيني الدمعه كي نسمع نشيد بلادي نتفكر عمي وجودي الله يرحم الشهداء,0,0
1,الي عز تونس الي مجدها تحيه عربيه طيبه لتونس الحبيب وارضه المبارك,1,1
0,شبعكم المخزن كذب وخرطي وفي النهايه راح تكتشفوا وحدكم الحقيقه,3,1
1,داءما فكرينك ولا ننساكي ابدا ربنا يشفيكي ويعافيكي يا رب,0,0
0,اه منك ياخلبوص عقليه الباز افندي واحمد جاموسه ياترعه المفهوميه ياترعه البلالنت,3,1
0,ملعونه داشره,0,0
0,هولا مندسين معروف من اطيازه اخونجي,0,0
1,الله يحفظ ملكنا ديالنا الله يحفظ المخزن ديالنا الله يحفظ المغرب ديالنا والله يحفظ المغاربه كاملين فين ما كانو ف العالم,0,0
0,يارب مثل ماحرمت كل شخص ان الله يحرمك الصحه والعافيه ويجعل فلوسك تعالجك ولا تكفيك الله يجعلك تتمني النومه ولا تلقاها,0,0
0,يا بنت فيلاج اللفت انتم تستيقظون يوميا علي ان 50 عام من ضياع المليارات علي البوليساريو لزلت الصحراء في مغربها والمرتزقه في تيندوف والجماجم في المتحف,0,0
1,ماشاءالله الف مبرووكك يستاهلون بنات الوطن هذا الي كنا نبي نوصل له اللهم لك الحمد جعلها دايمه الفرحه يارب,3,1
1,حفظك الباري وحفظ تونس الخضراء,0,0
1,برافو ليكم اجواء اكثر من رايعه بين الاخوه المغرب و مصر مرحبا بهم,0,0
0,والله افتك من شعب منافق وساذج وكذاب وما عنده مبدا,0,0
0,وانت خليك مطوبز,0,0
1,فعلا قاءد عظيم,0,0
0,هي الفاشلين والي كملوا دراسه واه خذوا شهادات يشتغلوا عند هذول المفاضيح,0,0
0,الدوده ما ترتاح عندهم لابوهم لابو الي جمعهم,0,0
0,قبح الله هاذا الوجه يلا يوم يبعثون,0,0
0,فيصل السافل لاتنبح اهدا ايها الكلب,0,0
1,والله رءيس يشرف برا مربوحه,0,0
1,خطيه حبيبتي الله يعطيها عل قد نيتها,0,0
1,ادلب الغاليه علي قلبي الله يحفظها واهلها الاكارم,0,0
1,احسن والله مسءليه اطفال وحلو راءيج,0,0
0,اقول عل المطبخ ولا يكثر,0,0
1,يسلم كلامك ايلانا الحب الذي لا يستوعبه غير العقلاء,2,1
1,افضل ايام وافضل جنود,0,0
1,عاش الجنوب العربي الحر,0,0
0,صراحتا النساء دي مستفزات حقيقي,0,0
0,الامن قايم بالواجب لكن وعي المواطن هو الكل كيف تسكر عليه و تمنعوا من انوا يستقر في ضيعتك و تعلم عليه راك تساهم في ترحيلهم,0,0
1,مفيش اداره فالبلد نجيب ناس تدير البلد ونقعد نتفرج عليهم لا علم ولا تعليم ولا صناعه ولا صحه مفيش حد فالبلد عنده ضمير واخلاص للبلد ينهض بشعبها الي الافضل لحد امتي الي الله المشتكي,0,0
1,هامات الاعلام السعودي,0,0
1,و نسال الله تعالي ان يرزقنا قياده وطنيه ناصحه تقود البلاد نحو الاستقرار و السلام و العداله و التنميه,0,0
0,كلاوجيه كولهم,0,0
1,احسان بنعلوش فخر الشباب المغربي انا احبها في الله ، جميله قلبا وقالبا تحب الخير للجميع وهي محبوبه فالله يحفظها وينور طريقها كنفتخروا بيها حنا المغاربه كاملين,0,0
0,عددهم في تزايد كبيرر واعمل طله عل اقسام الولادات,0,0
0,مره وحده قالتلي يالبكمي لاني بيضا ورافضه اسوي تان تفو عليج,0,0
1,دوله الاصلاح والسياده والقانون,0,0
0,هادو هما الجيعانين الخماسين,0,0
1,دشروها تحكي زي ما بدها مافي رقيب علي الكلام الرقيب الله,0,0
1,احسن قرار الله يعز دولتنا,0,0
0,كايجيبلي الاعصاب و الفقصه و الكونسير الله عندو الخرا فراسو اشداني نشوف هادالفيديو,0,0
0,كلي زق يا طعسه,0,0
0,الموسطاش عاش راجل ومات راجل المجد والخلود لشهدءنا الابرار,0,0
0,الله يقرفك بهالخدود ولك زي الرغيف العجيب والله مو حلوين حتي لو طبيعي روحي نفسيهم,1,1
