clean_text,labels,dialect_id
الرجال قوامون علي النساء هو مسؤول عن المهر والنفقه والمسكن والملبس والكسوه,1,4
ونعم فيهم بنت السعوديه من اجمل بنات العالم في الكرم والعز واخلاق وجميلات,1,9
كل طله العن من الي قبله كذااابين حلافين فجر والله لو تحلفو عند الكعبه انكم كذابين,0,13
احلي شي الهدوء تحيا مصر,1,1
يزي من اللحيس محناش الكلنا بيوعة كيفك و ماقلنا فيها شيء الطفلة ان شاء اللله تدور العالم الكل اما مع كادوريم لااا ، كادوريم مشروعو سياسي و تخريب نظام تونس ، ممكن هي مشات عن قلة وعي و ادراك و احنا ماقلنالها شيء اعرف وين تحط ساقك مرة الجاية,0,12
امنصاب كنتي حديا ندفعو فيك,0,10
المهم انقتلو .الحمدلله والشكر .العايله طفت وتهجولت .ارامل وايتام وثكالي مطرودين مشحوتين. والدول تتصدق عليهمعدالة ربك ههاي عمي,0,3
حدا يفصل النت ونخلص من الاشكال المصديه,0,4
الله ينتقم منك ياعار,0,8
شعوب بهيمية,0,9
حسبي الله ونعم الوكيل علي كل ساحر وساحره الله ينتقم منهم خرابين لبيوت,0,8
كل الشكر والتقدير لمعالي رئيس الوزراء,1,1
ان شاء الله بعد دا كلو ينيكوك,0,10
لبنان لعنة التاريخ - لا انصح احد ان يزور هذا البلد,0,5
من وين تجيبو هاالنسوان كلهن بوتكس ونفخ وشفط,0,4
في قمه الجهل والتخلف شعب مكبوت جنسيا مساكين مو شايفين بنات,0,11
والله العظيم مهما قلنا مش هاتقدر نرجع حق ولاد الاصول علي شعب مصر بس نقدر نقف جنب الريس القادم جمال مبارك باذن الله تعالي يارب اللهم امين يارب العالمين,1,1
انتي مبين عنك مرضي حتا تجيب تحشيك علي امك,0,3
الله يمسخك هذاك غي شعور الديوثية كيطلع معاك,0,12
علي ايش هجم ؟ انتقد طريقة لبس الممرضات بطريقة غريبة وهم يشتغلوا في المستشفي المفروض تكونوا ناس بروفيشنال في العمل مش تروحوا تعملوا حركات بنفسكم وتلفتوا نظر في الشغل حتي الناس البريطانيين في اماكن العمل محتشمات جدا وبروفيشنال في العمل بس لما يكون مكان غير العمل يلبسوا اللي يحبوا,1,4
جزاكم الله خيرا اللورد تايقر البرهان حفظك الرحمن ❤❤❤منتصرين ❤,1,10
تحيا عمي تبون نحبوك حنا ولادك والله ماني مستفاد لا من منحة البطالة ولا سيارة ولا مسكن و قطعة ارض ،بصح الله غالب بلادي عزيزة و ريسنا اعز,1,0
بصحتكوربييباركلكفي الدراهمليديتهمانتاشريف.,1,0
يالكلبه تعالي ابي ادعس علي وجهك و,0,9
كفو بناتنا,1,9
ياريت تتكلم عدل نفس كلام البحرينين الاصليين لان احنا مانتكلم جذي ، هاذي كلام البياسر وشكرا,0,2
مفهمتشي انا فعوض منهضر علي ناس لي كيعانيو غنوض نضرب فمدينة مغربية ومغاربة فحالك فحالوم وباز,1,7
متبرجه لعنك الله,0,13
ماشاءالله فيديو ابداع باقي خلي صديقاتك يجربو الاكل اليافعي وخاصتن الخبز اليافعي,1,13
هاي طفله اصلا متفل عليكم كلكم ب احد فيديواتها وتشتم وتغلط وتكول لاتدافعون عني كااافي,0,3
يسلمو دياتك .ما شاء الله عليكلازم نسميك شيف الوجبات السريعه .لست البيت. تحياتي,1,11
زبي شعل يوميا,0,10
اسكتي بس بلا فلسفه,0,9
يعجبني اسلوبه الهادي,1,9
الله لا فتح عليش ضيعتي اليمن كله,0,13
حفظك الله سيد الرئيس,1,12
حضرتك مذيعه جميله ومهنيه ومؤدبه في تعاملك مع الضيف ومستمعه جيده بارك الله فيكي,1,1
كييم البنت عشان تبص للخرا ده علي كييم اللي جابها عشان موافقين علي العلاقة الزانية دي,0,1
ما احلاك بالحجاب . ربي يهديك للاسلام,1,4
لا حولا ولاقوة الابالله العلي العظيم شو ذنبنا نشوف هيك اشكال الله لا يبتلينا خرفانه وهبلت تايجر ابنها,0,4
الله يكلعطك علي هالمنظر شو رايك تعملي كيكة عصير جرابات جربيها ام تايحر بتناسبك,0,4
كنعاود نقولها مرة اخري الكوبل ديال اورنيل زوين بزاف كوبل هادئ وعندو نضج كبير ماشي غير منسجمين مع بعضياتهم حتي الهدرة ديالهم رغم بسيطة فيها نعومة العلاقة ديالهم ما فيهاش السطحية كلشي طبيعي بينهم,1,7
ربي يستر بلادنا تونس الغالية,1,12
عاش الملك ديالنا و عاش الشعب ديالنا,1,7
توا بالله عليك تقارني ماساوني شيطاني اكل لحوم بشر يكره الاسلام والمسلمين دمر بلادك يا متعلمه بزعيم عربي لبيي مسلم ومنين من بلادك معقول التخلف لدرجه هذي,0,6
امششي الله يبعد بلدك علي بلدنا مزلت تتت,0,0
ناس وسخين بالفطرة,0,4
شكلة زي المكلف حالق شنبك ومش هاذا وبس تسوي نفسك صحفي وانت زي مسيلمة الكذاب لا ترتبط شرف المهنة فيك من اي ناحية انت عبارة عن كومة كذب تخدم فيها الاخوان المسلمين,0,13
اللهم اغفر له وارحمه كنت صمام الامان لفلسطين رحلت وتكالبت علينا الامم ولكنك ستظل ايقونتنا رغم انف المتخادلين,1,8
منين جاب هالثروه. شواربه قول مفحج ع سور,0,4
بموت في هالمخلوقه لانها عفويه مثلي وعلي طببعتهة❤️❤️❤️,1,2
خيرك يبردر ارزن شويه,1,6
هيام الفيديو واعر عفاااك بغينا مقلب عفاك,1,7
محافض ساقط وضيع لسانه مع السعودية وسيفه مع الامارات,0,13
اه كم اشتقنا الي هاته الاجواء البدوية الجميلة ❤❤,1,7
سيدنا نفسه طيبه من يومه,1,4
لامصحف ولا شي لن نصدق لا احد قد حلف هذاك المطوع البحربي حلف حلف يالطيف وطلع عميل لحيه مزيفه,0,13
ربي يحييك بالخير سيادتي الرئيس قيس سعيد وان شاء الله كل عام وانت تزور كل شهيد تونسي تحيا تونس ويحيا الشعب التونسي❤ ❤️,1,12
حنا الشعب نحبو لبلاد تسڨم ماقولنالهمش اعطونا انا حبيت نشوف بلادي اعلي قمة البلدان,1,0
اقلعي يا نجسه,0,13
نروح لك فدوه يا شيخ مشعل المنور التاج,1,2
الله يرشد اليمنيين,1,13
انا كنت بتفرج دلوقتي حالا ع الحلقه بجد انت طيب جدا ومراتك محترمه ربنا يخليكو لبعض ويخلي ولادكو يارب العالمين ❤️,1,1
نعم جبناء هربوا من المعركه والجيش يقاتل في البصره والنجف والناصريه وميسان وهم هربوا وابيهم واسقطوا بغداد قبل المحافظات نعم هذا الرجل شجاع وبلغ عنهم,1,3
مش عارف كيف يطاوع فيك قلبك وتنزل كلام هكي استرجل عطه نحاسه في قلبك,0,6
هذا في بحبح دار ق الكحلة بصح راه ساكن في لوجمو ومكش الي يقعد معاه قعد ق وحدو بيه خلا بلاصتو مخنزة شاهي واحد يجمو او يقصر معاه بصح داير قا الشينة,0,0
