clean_text,labels,dialect_id
شو بدك فيها. الفساد ليش. حشر الانف ليش,0,8
ابستين وكان شاف المجرمة هذي الحيوانةباش ظمها لمجموعة الوحوش الحيوانية,0,6
اعششقكممم سعودياتي,1,9
الناس تشتاق الي جلاديها,0,6
هاي يعملوا كل قروش التمويل زي ما دائما بيعملوا وين التمويل التركي لبناء مطار قالوا كان ها يخلص في ثلاثة سنوات مافي اي تنمية مادام الفساد موجود والفاسدين موجودين,0,10
نحن شعب نستاهل الاباده,0,10
اللهم احفظه من الخونة والجواسيس المتربصين بالشعب التونسي,1,12
الغالي ابن الغالي ❤️ بحب فيكم روحكم الحلوه لسعدني الكبير والصغير,1,1
لمهم القي كلمه زلمه,1,11
باقي مزالو برشة متوزعين بالعاصمة,0,12
ماشاءالله بناتنا ماخذين الملاكمه جدول الله يوفقهم,1,9
لو عينوك انت هسي ح تصرف القروش علي مخصصاتك وتجهز الف تقرير حجج واهيه يازول كل الذكرتهم ماعندهم حاجة يصدروهاديل شفشافة ولا بعرفوا سياحة ديل جراد حيقضوا ليك علي الاخضر واليابس,0,10
الكارثة ان هذا الزق نفسه في رواية اخري يقول انه ما يتشرف يكون خليجي لان الخليج اقل من مستواه وانه يبي يكون فقط سعودي,0,9
لعنة الله علي الزوج واهل الطفلة المغتصبة والشيخ الكلب الذي عقد القرين والدولة التي توافق او تسمح بهيك زيجات . يجب وضعهم جميعا بالسجن والطفلة تعود للمدرسة ولالعابها وطفولتها . يا مغتصبي الاطفال,0,10
صدق من قال لبنان يا قطعة سماء لبنان كلو جنة ربنا يحميه ويسلمو من كل ضيق شكرا الاء الك وللوالدة والجارة,1,5
انسان خدام ربي يعاونو,1,0
ماشاءالله عليك ملاك ياجميل لبنان الحبيب,1,5
كانت ليبيا في سماء وكان عمر قذفي ليبيا كل شي فيه الان كيف اصبحت ليبيا الله يرحمك ياعمر قدفي,1,6
قروب كله صرصرية وقحااب شن دخلك فيه بس,0,6
بطل وشجاع ووطني محب لبلده وشعبه حياكم الله وحفظكم لخدمة اهلكم واخوتكم وشعبكم وعراقكم ونعم استاذ شكرا احسنت لعنهم الله والي جهنم وباس المصير ياكفره لعنكم الله قاتلي مليون عراقي وهجر اكثر من خمس ملاين عراقي,1,3
بس يا كس,0,8
كتعطيو شان لجهالة كيدويو جوج ديال جهلات فدين ؤ فدنية لله يهدي ماخلق,0,7
هذا جزايري وليد الجزاير،وراهو يخاطب الجزائريين، حنا هكذا نهدرو،هذي هي لهجتنا،,1,0
انا من ليبيا ونحمد الله علي نعمة عدم الاختلاط في الاعراس,1,6
الماء ديال البوادي اي كيخراو فيه المغاربة و بزااف عليك ابنت زنقة,0,7
حتي واحد ما قالك وري. غير انت بغيتي تعري علينا و خلاص.,0,0
ايدك فيه انتي وهد شيخات مشي رياضين هدو زوامل,0,7
قنوات زيقو يجيبو مغنيات كباريات يدخلوهم للبيوت. الله ياخذ فيكم الحق,0,0
باين عليك مش ابن شششرموطه,0,12
طقعان والسرا عليك يا النجس,0,5
تبون اكبر شفار,0,0
والله لو يحلف ميت يمين اقصم بالله انها ماتدخل عدن وافصوليه,0,13
اتقوا الله ومو كل كلمة او حادثة نعمل منها باب للفتنة والشتائم .,1,11
لك والبنت محجبة يعني بلكي لخطبة او زواج ما ضروري ينشحو عرضا لعما شو بحبو يفضحو,0,11
كان الله في عونكم وسدد للخير خطاكم ونفع بكم البلاد,1,13
قدي كلامك صح,1,8
نضامك كلب عند الكلبات ي كلاب الكلب يريته ارقد بوك او لا جابك يولد الميبونه,0,6
وغلطة الشاطر بالف للاسف,0,5
والحشا ومين هاالاعمي القلب,0,11
اهم شي انها واثقه في نفسها,1,5
حمص وبناتها,1,11
ناس فاضيه ماتستخفش لية مش حاسين بحاجة .,0,1
8853! هاو احتلوا تونس حسبنا الله ونعم الوكيل في اللي كان السبب دخولكم وانشاء الله يزيدو يتمرمدو في الحبوسات,0,12
في واحد يهودي ما مسك المصحف وحلف ولا سلم علي الرئيس واحمد الصالح العنصري برضو شايف نفسه عموما مافي شخص عنصري يبني وطن ولا حاقد يحفظ اليمين الايام ستثبت,0,13
هنوصل صوتك للمسئولين حاضر,1,1
يا عيني ما اخراكم,0,8
صح احنا في تونس متعودين علي الاكل الحار لان في كل اكلة او طبخ في كمية كبيرة من الحار و حتي من الصغر و احنا ناكله يعني هو عادي بالنسبة النا و الي يحب الاكل الحار راح يعجبه كتير لو تجرب الملوخية راح تدمن عليها اويي الصراحة انا من طفولتي و انا احبها و للحين لساتني بموت فيه انصحك تجربها انا تونسية و مرحبا بيكم في دولتنا و الف تحية لكل الدول,1,12
ما شاء الله تبارك الله عادات جميلة جدا جدا جدا حافظوا عليها يا احرار ليبيا احفاد عمر المختار,1,6
يا قواد يا ابن الكلب يا وسخ حزب الله طرد اسرائيل سنة 2000 وكسرها 2006 قطع داعش بالقلمون ولحد اليوم بيضرب الجليل صواريخ مطر لو فكرت تطلع براسها روح الحس تراب جزمتو يا متخوزق ريحة طيزك واصلة تل ابيب يا ابن ال700 ليرة ياكلب يا خولات يا حمير,0,5
نقاد عندك الهضرة مالقتي ماتقول,0,7
ياعمري عليه ماشاءالله هاذي احلا تربيه,1,3
سم تاع قحاب لي فيك,0,0
حيوان كل شريف بالشعب يرفضك حتي الساقطين والساقطات ، الله ينتقم منك متاجرة بسيرة شهداء المومس اشرف منك,0,3
مني بربشه اوسخ مذيعه,0,1
شكله الوجهه اليايه,1,2
تاكلي توله و اسكتي احسن,0,2
تبارك الرحمن عليها الجمال منحوت نحت,1,6
كرمال هالقصص التقسيم هو الحل، وكل حدا حر بتحالفاتو وعاداتو وتقاليدو .,1,5
ياعيب الشوم علي عصر صار فيه التافه والسخيف والسطحي مؤثر ويوتيوبر ومدري شو من هالمصطلحات المقيتة ، عن جد عصر السوشيال ميديا عصر الانحطاط,0,11
قرار صح خلو البنات تشتغل وبالمحلات الصح,1,11
الله ابارك علي بنت الجزائر ❤,1,0
نجيب ليك حماد عبدالله حماد الدندر علشان ينزل ليك المشروع يا حقير جبريل مالوا لولاهوا بعد الله لكان جنجويد في رئسك يا انت واعوانك يا قحاتي يا عميل سفارات,0,10
الف تحية لك والي سيادة الرءيس ربي يبقيه,1,12
موووذ كسك نار اجي ارضع,0,10
ياحي وردة اليوم تفرج عليك في نسمة والله فرحت كي شفتك,1,12
كان جت الدولة تحب ترحل الافارقة راي سكرته حدودها او راي لم تعطي حق الولادة او العلاج مجاني للافارقة او احنا توانسة بلفلوس,0,12
انس انسان لطيف لكن للامانة ابد مجاوب بعفوية اكو هواية اسئلة الغاية منها طرفة ، فجان حلو يكون الجواب بسيط و عفوي بعيدا عن الفلسفة و السرد و المثاليات,1,3
عاملين انجاز,1,5
شاش راسي من الفخررر تبارك الرحمننن,1,9
هذه ام الاربعة والاربعين هذه ام النصابين والمحتالين هذه راه تتقول لا قوة فوق جبروتها هذه مكتحترمش شي حاجة اسمها المغرب والمغاربة وجبات المغاربة علي المباشر,0,7
الله يطول بعمرك ياريت نرجع نشوف مسلسل انت بطلها,1,11
